Indicator|foracid|crncy_code|sol_id|nrml_accrued_amount_cr|interest_calc_upto_date_cr|accrued_upto_date_cr|booked_upto_date_cr|nrml_accrued_amount_dr|interest_calc_upto_date_dr|accrued_upto_date_dr|booked_upto_date_dr|Dummy|migr_cumbal_for_avgcalc_cr|migr_cumbal_date
INT||01|018|0.0|20170620|20171126|20171126|||||||
INT||01|018|0.0|20170703|20171126|20171126|||||||
INT||01|036|0.0|20170731|20171126|20171126|||||||
INT||01|024|0.0|20170830|20171126|20171126|||||||
INT||01|022|0.0|20170720|20171126|20171126|||||||
INT||01|021|0.0|20171017|20171126|20171126|||||||
INT||01|021|0.0|20171017|20171126|20171126|||||||
INT||01|021|0.0|20171017|20171126|20171126|||||||
INT||01|023|0.0|20170530|20171126|20171126|||||||
INT||01|023|0.0|20160928|20171126|20171126|||||||
INT||01|028|0.0|20170127|20171126|20171126|||||||
INT||01|021|0.0|20170120|20171126|20171126|||||||
INT||01|021|0.0|20170206|20171126|20171126|||||||
INT||01|031|0.0|20170704|20171126|20171126|||||||
INT||01|018|0.0|20170731|20171126|20171126|||||||
INT||01|036|0.0|20170731|20171126|20171126|||||||
INT||01|018|0.0|20170911|20171126|20171126|||||||
INT||01|032|0.0|20171009|20171126|20171126|||||||
INT||01|017|0.0|20171116|20171126|20171126|||||||
INT||01|010|986.31|20171125|20171126|20171126|||||||
INT||01|010|1356.12|20171125|20171126|20171126|||||||
INT||01|010|271.26|20171125|20171126|20171126|||||||
INT||01|010|283.59|20171125|20171126|20171126|||||||
INT||01|010|32054.88|20171125|20171126|20171126|||||||
INT||01|010|1928.25|20171125|20171126|20171126|||||||
INT||01|010|271.26|20171125|20171126|20171126|||||||
INT||01|010|1209.42|20171125|20171126|20171126|||||||
INT||01|010|221.94|20171125|20171126|20171126|||||||
INT||01|010|748.02|20171125|20171126|20171126|||||||
INT||01|010|690.39|20171125|20171126|20171126|||||||
INT||01|010|50753.43|20171125|20171126|20171126|||||||
INT||01|010|3114.54|20171125|20171126|20171126|||||||
INT||01|010|11753.43|20171125|20171126|20171126|||||||
INT||01|010|567.09|20171125|20171126|20171126|||||||
INT||01|010|887.67|20171125|20171126|20171126|||||||
INT||01|010|2958.93|20171125|20171126|20171126|||||||
INT||01|010|283.59|20171125|20171126|20171126|||||||
INT||01|010|271.26|20171125|20171126|20171126|||||||
INT||01|010|271.26|20171125|20171126|20171126|||||||
INT||01|010|3526.02|20171125|20171126|20171126|||||||
INT||01|010|2712.33|20171125|20171126|20171126|||||||
INT||01|010|271.26|20171125|20171126|20171126|||||||
INT||01|010|1356.12|20171125|20171126|20171126|||||||
INT||01|010|813.69|20171125|20171126|20171126|||||||
INT||01|010|850.68|20171125|20171126|20171126|||||||
INT||01|010|1356.12|20171125|20171126|20171126|||||||
INT||01|010|246.6|20171125|20171126|20171126|||||||
INT||01|010|739.71|20171125|20171126|20171126|||||||
INT||01|010|419.22|20171125|20171126|20171126|||||||
INT||01|010|425.34|20171125|20171126|20171126|||||||
INT||01|010|1479.43|20171125|20171126|20171126|||||||
INT||01|010|283.59|20171125|20171126|20171126|||||||
INT||01|010|6410.82|20171125|20171126|20171126|||||||
INT||01|017|12822.03|20171125|20171126|20171126|||||||
INT||01|017|19232.85|20171125|20171126|20171126|||||||
INT||01|017|295.92|20171125|20171126|20171126|||||||
INT||01|017|10060.29|20171125|20171126|20171126|||||||
INT||01|017|1417.77|20171125|20171126|20171126|||||||
INT||01|017|1417.77|20171125|20171126|20171126|||||||
INT||01|017|18688.02|20171125|20171126|20171126|||||||
INT||01|017|542.43|20171125|20171126|20171126|||||||
INT||01|017|6731.55|20171125|20171126|20171126|||||||
INT||01|017|12945.24|20171125|20171126|20171126|||||||
INT||01|017|25890.39|20171125|20171126|20171126|||||||
INT||01|017|517.77|20171125|20171126|20171126|||||||
INT||01|017|1775.34|20171125|20171126|20171126|||||||
INT||01|017|924.66|20171125|20171126|20171126|||||||
INT||01|017|1087.38|20171125|20171126|20171126|||||||
INT||01|018|2342.43|20171125|20171126|20171126|||||||
INT||01|018|23229.45|20171125|20171126|20171126|||||||
INT||01|018|12394.59|20171125|20171126|20171126|||||||
INT||01|018|784.71|20171125|20171126|20171126|||||||
INT||01|018|705.24|20171125|20171126|20171126|||||||
INT||01|018|3883.59|20171125|20171126|20171126|||||||
INT||01|018|456.57|20171125|20171126|20171126|||||||
INT||01|018|406.89|20171125|20171126|20171126|||||||
INT||01|018|5671.26|20171125|20171126|20171126|||||||
INT||01|018|425.34|20171125|20171126|20171126|||||||
INT||01|018|2712.33|20171125|20171126|20171126|||||||
INT||01|018|949.32|20171125|20171126|20171126|||||||
INT||01|018|4684.95|20171125|20171126|20171126|||||||
INT||01|018|11712.33|20171125|20171126|20171126|||||||
INT||01|018|505.98|20171125|20171126|20171126|||||||
INT||01|018|29589.03|20171125|20171126|20171126|||||||
INT||01|018|4274.01|20171125|20171126|20171126|||||||
INT||01|018|3260.97|20171125|20171126|20171126|||||||
INT||01|018|2515.05|20171125|20171126|20171126|||||||
INT||01|018|591.75|20171125|20171126|20171126|||||||
INT||01|018|354.42|20171125|20171126|20171126|||||||
INT||01|018|340.29|20171125|20171126|20171126|||||||
INT||01|018|2958.93|20171125|20171126|20171126|||||||
INT||01|018|591.75|20171125|20171126|20171126|||||||
INT||01|018|2663.01|20171125|20171126|20171126|||||||
INT||01|018|1479.42|20171125|20171126|20171126|||||||
INT||01|018|17161.65|20171125|20171126|20171126|||||||
INT||01|018|542.43|20171125|20171126|20171126|||||||
INT||01|018|1386.99|20171125|20171126|20171126|||||||
INT||01|018|1109.61|20171125|20171126|20171126|||||||
INT||01|018|3365.7|20171125|20171126|20171126|||||||
INT||01|018|1417.77|20171125|20171126|20171126|||||||
INT||01|018|1417.77|20171125|20171126|20171126|||||||
INT||01|018|4253.4|20171125|20171126|20171126|||||||
INT||01|018|7767.09|20171125|20171126|20171126|||||||
INT||01|018|221.94|20171125|20171126|20171126|||||||
INT||01|018|3045.24|20171125|20171126|20171126|||||||
INT||01|018|221.94|20171125|20171126|20171126|||||||
INT||01|018|419.22|20171125|20171126|20171126|||||||
INT||01|018|14178.06|20171125|20171126|20171126|||||||
INT||01|018|406.89|20171125|20171126|20171126|||||||
INT||01|018|7495.92|20171125|20171126|20171126|||||||
INT||01|018|7693.11|20171125|20171126|20171126|||||||
INT||01|018|32054.88|20171125|20171126|20171126|||||||
INT||01|019|3205.41|20171125|20171126|20171126|||||||
INT||01|019|3045.24|20171125|20171126|20171126|||||||
INT||01|019|664.38|20171125|20171126|20171126|||||||
INT||01|019|2136.81|20171125|20171126|20171126|||||||
INT||01|019|542.43|20171125|20171126|20171126|||||||
INT||01|019|11753.43|20171125|20171126|20171126|||||||
INT||01|019|283.59|20171125|20171126|20171126|||||||
INT||01|019|1984.95|20171125|20171126|20171126|||||||
INT||01|019|567.09|20171125|20171126|20171126|||||||
INT||01|020|4541.16|20171125|20171126|20171126|||||||
INT||01|020|732.33|20171125|20171126|20171126|||||||
INT||01|020|2564.25|20171125|20171126|20171126|||||||
INT||01|020|1228.89|20171125|20171126|20171126|||||||
INT||01|020|58767.15|20171125|20171126|20171126|||||||
INT||01|020|25376.52|20171125|20171126|20171126|||||||
INT||01|020|5235.75|20171125|20171126|20171126|||||||
INT||01|020|1602.9|20171125|20171126|20171126|||||||
INT||01|020|7372.56|20171125|20171126|20171126|||||||
INT||01|020|12244.83|20171125|20171126|20171126|||||||
INT||01|020|2564.25|20171125|20171126|20171126|||||||
INT||01|020|2350.53|20171125|20171126|20171126|||||||
INT||01|020|813.69|20171125|20171126|20171126|||||||
INT||01|020|813.69|20171125|20171126|20171126|||||||
INT||01|020|949.32|20171125|20171126|20171126|||||||
INT||01|020|665.73|20171125|20171126|20171126|||||||
INT||01|020|104.76|20171125|20171126|20171126|||||||
INT||01|020|486.27|20171125|20171126|20171126|||||||
INT||01|020|209.61|20171125|20171126|20171126|||||||
INT||01|021|7397.28|20171125|20171126|20171126|||||||
INT||01|021|2136.81|20171125|20171126|20171126|||||||
INT||01|021|12287.73|20171125|20171126|20171126|||||||
INT||01|021|647.28|20171125|20171126|20171126|||||||
INT||01|021|924.66|20171125|20171126|20171126|||||||
INT||01|021|22705.41|20171125|20171126|20171126|||||||
INT||01|021|7397.28|20171125|20171126|20171126|||||||
INT||01|021|1122.03|20171125|20171126|20171126|||||||
INT||01|021|135.63|20171125|20171126|20171126|||||||
INT||01|021|32054.88|20171125|20171126|20171126|||||||
INT||01|021|10060.29|20171125|20171126|20171126|||||||
INT||01|021|295.92|20171125|20171126|20171126|||||||
INT||01|021|32054.88|20171125|20171126|20171126|||||||
INT||01|021|310.68|20171125|20171126|20171126|||||||
INT||01|021|1331.55|20171125|20171126|20171126|||||||
INT||01|021|1479.42|20171125|20171126|20171126|||||||
INT||01|021|32054.88|20171125|20171126|20171126|||||||
INT||01|021|1775.34|20171125|20171126|20171126|||||||
INT||01|021|591.75|20171125|20171126|20171126|||||||
INT||01|021|14794.56|20171125|20171126|20171126|||||||
INT||01|021|1898.64|20171125|20171126|20171126|||||||
INT||01|021|3119.22|20171125|20171126|20171126|||||||
INT||01|021|3402.72|20171125|20171126|20171126|||||||
INT||01|021|1417.77|20171125|20171126|20171126|||||||
INT||01|021|567.09|20171125|20171126|20171126|||||||
INT||01|021|949.95|20171125|20171126|20171126|||||||
INT||01|021|15454.08|20171125|20171126|20171126|||||||
INT||01|021|14745.24|20171125|20171126|20171126|||||||
INT||01|021|2835.63|20171125|20171126|20171126|||||||
INT||01|021|9924.66|20171125|20171126|20171126|||||||
INT||01|021|9924.66|20171125|20171126|20171126|||||||
INT||01|021|2835.63|20171125|20171126|20171126|||||||
INT||01|021|739.71|20171125|20171126|20171126|||||||
INT||01|021|743.4|20171125|20171126|20171126|||||||
INT||01|021|1109.61|20171125|20171126|20171126|||||||
INT||01|021|665.73|20171125|20171126|20171126|||||||
INT||01|021|288.45|20171125|20171126|20171126|||||||
INT||01|021|2589.03|20171125|20171126|20171126|||||||
INT||01|021|3221.4|20171125|20171126|20171126|||||||
INT||01|021|20712.33|20171125|20171126|20171126|||||||
INT||01|022|3214.77|20171125|20171126|20171126|||||||
INT||01|022|5075.46|20171125|20171126|20171126|||||||
INT||01|022|1228.89|20171125|20171126|20171126|||||||
INT||01|022|29383.38|20171125|20171126|20171126|||||||
INT||01|022|30719.13|20171125|20171126|20171126|||||||
INT||01|022|28849.47|20171125|20171126|20171126|||||||
INT||01|022|25643.67|20171125|20171126|20171126|||||||
INT||01|022|5547.96|20171125|20171126|20171126|||||||
INT||01|022|3846.57|20171125|20171126|20171126|||||||
INT||01|022|7397.28|20171125|20171126|20171126|||||||
INT||01|022|776.7|20171125|20171126|20171126|||||||
INT||01|022|2219.22|20171125|20171126|20171126|||||||
INT||01|022|332.91|20171125|20171126|20171126|||||||
INT||01|022|104.76|20171125|20171126|20171126|||||||
INT||01|022|176301.45|20171125|20171126|20171126|||||||
INT||01|022|6410.82|20171125|20171126|20171126|||||||
INT||01|023|5239.71|20171125|20171126|20171126|||||||
INT||01|023|1047.96|20171125|20171126|20171126|||||||
INT||01|023|2305.44|20171125|20171126|20171126|||||||
INT||01|023|295.92|20171125|20171126|20171126|||||||
INT||01|023|29383.38|20171125|20171126|20171126|||||||
INT||01|023|542.43|20171125|20171126|20171126|||||||
INT||01|023|11712.33|20171125|20171126|20171126|||||||
INT||01|023|2465.73|20171125|20171126|20171126|||||||
INT||01|023|4438.35|20171125|20171126|20171126|||||||
INT||01|023|271.26|20171125|20171126|20171126|||||||
INT||01|023|1984.95|20171125|20171126|20171126|||||||
INT||01|023|1496.04|20171125|20171126|20171126|||||||
INT||01|023|838.38|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|2071.26|20171125|20171126|20171126|||||||
INT||01|023|4043.88|20171125|20171126|20171126|||||||
INT||01|023|6602.04|20171125|20171126|20171126|||||||
INT||01|023|14178.06|20171125|20171126|20171126|||||||
INT||01|023|14054.76|20171125|20171126|20171126|||||||
INT||01|023|246.6|20171125|20171126|20171126|||||||
INT||01|023|1183.59|20171125|20171126|20171126|||||||
INT||01|023|1084.95|20171125|20171126|20171126|||||||
INT||01|023|1627.38|20171125|20171126|20171126|||||||
INT||01|023|11104.74|20171125|20171126|20171126|||||||
INT||01|023|1627.38|20171125|20171126|20171126|||||||
INT||01|023|24657.57|20171125|20171126|20171126|||||||
INT||01|023|1870.05|20171125|20171126|20171126|||||||
INT||01|023|14239.71|20171125|20171126|20171126|||||||
INT||01|023|1479.42|20171125|20171126|20171126|||||||
INT||01|023|2268.45|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|29383.38|20171125|20171126|20171126|||||||
INT||01|023|13894.56|20171125|20171126|20171126|||||||
INT||01|023|14178.06|20171125|20171126|20171126|||||||
INT||01|023|2506.23|20171125|20171126|20171126|||||||
INT||01|023|3390.39|20171125|20171126|20171126|||||||
INT||01|023|2053.98|20171125|20171126|20171126|||||||
INT||01|023|739.71|20171125|20171126|20171126|||||||
INT||01|023|13980.78|20171125|20171126|20171126|||||||
INT||01|023|5671.26|20171125|20171126|20171126|||||||
INT||01|023|1479.42|20171125|20171126|20171126|||||||
INT||01|023|15256.89|20171125|20171126|20171126|||||||
INT||01|023|863.01|20171125|20171126|20171126|||||||
INT||01|023|863.01|20171125|20171126|20171126|||||||
INT||01|023|3739.71|20171125|20171126|20171126|||||||
INT||01|023|781.11|20171125|20171126|20171126|||||||
INT||01|023|246.6|20171125|20171126|20171126|||||||
INT||01|023|1068.6|20171125|20171126|20171126|||||||
INT||01|023|7397.28|20171125|20171126|20171126|||||||
INT||01|023|7397.28|20171125|20171126|20171126|||||||
INT||01|023|19232.91|20171125|20171126|20171126|||||||
INT||01|023|7397.28|20171125|20171126|20171126|||||||
INT||01|023|14794.56|20171125|20171126|20171126|||||||
INT||01|023|10356.12|20171125|20171126|20171126|||||||
INT||01|023|1553.4|20171125|20171126|20171126|||||||
INT||01|023|850.68|20171125|20171126|20171126|||||||
INT||01|023|2810.97|20171125|20171126|20171126|||||||
INT||01|023|4438.35|20171125|20171126|20171126|||||||
INT||01|023|1479.42|20171125|20171126|20171126|||||||
INT||01|023|1331.55|20171125|20171126|20171126|||||||
INT||01|023|1553.4|20171125|20171126|20171126|||||||
INT||01|023|2742.93|20171125|20171126|20171126|||||||
INT||01|023|1153.98|20171125|20171126|20171126|||||||
INT||01|023|310.68|20171125|20171126|20171126|||||||
INT||01|023|295.92|20171125|20171126|20171126|||||||
INT||01|023|295.92|20171125|20171126|20171126|||||||
INT||01|023|5255.01|20171125|20171126|20171126|||||||
INT||01|023|2958.93|20171125|20171126|20171126|||||||
INT||01|023|5917.77|20171125|20171126|20171126|||||||
INT||01|023|2958.93|20171125|20171126|20171126|||||||
INT||01|023|781.11|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|550.35|20171125|20171126|20171126|||||||
INT||01|023|2958.93|20171125|20171126|20171126|||||||
INT||01|023|4142.43|20171125|20171126|20171126|||||||
INT||01|023|3254.76|20171125|20171126|20171126|||||||
INT||01|023|2367.09|20171125|20171126|20171126|||||||
INT||01|023|1984.95|20171125|20171126|20171126|||||||
INT||01|023|2041.65|20171125|20171126|20171126|||||||
INT||01|023|283.59|20171125|20171126|20171126|||||||
INT||01|023|850.68|20171125|20171126|20171126|||||||
INT||01|023|808.11|20171125|20171126|20171126|||||||
INT||01|023|813.69|20171125|20171126|20171126|||||||
INT||01|023|2958.93|20171125|20171126|20171126|||||||
INT||01|023|2028.06|20171125|20171126|20171126|||||||
INT||01|023|630.27|20171125|20171126|20171126|||||||
INT||01|023|887.67|20171125|20171126|20171126|||||||
INT||01|023|64109.76|20171125|20171126|20171126|||||||
INT||01|023|1479.42|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|1984.95|20171125|20171126|20171126|||||||
INT||01|023|4253.4|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|271.26|20171125|20171126|20171126|||||||
INT||01|023|1356.12|20171125|20171126|20171126|||||||
INT||01|023|271.26|20171125|20171126|20171126|||||||
INT||01|023|1627.38|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|9924.66|20171125|20171126|20171126|||||||
INT||01|023|1898.64|20171125|20171126|20171126|||||||
INT||01|023|5671.26|20171125|20171126|20171126|||||||
INT||01|023|271.26|20171125|20171126|20171126|||||||
INT||01|023|2169.9|20171125|20171126|20171126|||||||
INT||01|023|566.91|20171125|20171126|20171126|||||||
INT||01|023|708.93|20171125|20171126|20171126|||||||
INT||01|023|2949.03|20171125|20171126|20171126|||||||
INT||01|023|271.26|20171125|20171126|20171126|||||||
INT||01|023|1898.64|20171125|20171126|20171126|||||||
INT||01|023|2835.63|20171125|20171126|20171126|||||||
INT||01|023|1417.77|20171125|20171126|20171126|||||||
INT||01|023|493.11|20171125|20171126|20171126|||||||
INT||01|023|993.69|20171125|20171126|20171126|||||||
INT||01|023|1294.56|20171125|20171126|20171126|||||||
INT||01|023|1294.56|20171125|20171126|20171126|||||||
INT||01|023|1294.56|20171125|20171126|20171126|||||||
INT||01|023|443.88|20171125|20171126|20171126|||||||
INT||01|023|3466.89|20171125|20171126|20171126|||||||
INT||01|023|936.99|20171125|20171126|20171126|||||||
INT||01|023|5739.03|20171125|20171126|20171126|||||||
INT||01|023|3698.64|20171125|20171126|20171126|||||||
INT||01|023|443.88|20171125|20171126|20171126|||||||
INT||01|023|628.74|20171125|20171126|20171126|||||||
INT||01|023|448.74|20171125|20171126|20171126|||||||
INT||01|023|2350.53|20171125|20171126|20171126|||||||
INT||01|023|22224.54|20171125|20171126|20171126|||||||
INT||01|023|758.25|20171125|20171126|20171126|||||||
INT||01|023|24041.16|20171125|20171126|20171126|||||||
INT||01|023|7989.03|20171125|20171126|20171126|||||||
INT||01|023|2589.03|20171125|20171126|20171126|||||||
INT||01|023|7397.28|20171125|20171126|20171126|||||||
INT||01|023|7397.28|20171125|20171126|20171126|||||||
INT||01|023|11835.63|20171125|20171126|20171126|||||||
INT||01|023|887.67|20171125|20171126|20171126|||||||
INT||01|023|1873.98|20171125|20171126|20171126|||||||
INT||01|023|4684.95|20171125|20171126|20171126|||||||
INT||01|023|1824.66|20171125|20171126|20171126|||||||
INT||01|023|11712.33|20171125|20171126|20171126|||||||
INT||01|023|591.75|20171125|20171126|20171126|||||||
INT||01|023|739.71|20171125|20171126|20171126|||||||
INT||01|023|887.67|20171125|20171126|20171126|||||||
INT||01|023|22438.26|20171125|20171126|20171126|||||||
INT||01|023|840.78|20171125|20171126|20171126|||||||
INT||01|024|12822.03|20171125|20171126|20171126|||||||
INT||01|024|4931.55|20171125|20171126|20171126|||||||
INT||01|024|4438.35|20171125|20171126|20171126|||||||
INT||01|024|3994.56|20171125|20171126|20171126|||||||
INT||01|024|29917.68|20171125|20171126|20171126|||||||
INT||01|024|1726.02|20171125|20171126|20171126|||||||
INT||01|024|143452.12|20171125|20171126|20171126|||||||
INT||01|024|591.75|20171125|20171126|20171126|||||||
INT||01|024|5429.61|20171125|20171126|20171126|||||||
INT||01|024|14794.56|20171125|20171126|20171126|||||||
INT||01|024|295.92|20171125|20171126|20171126|||||||
INT||01|024|9357.57|20171125|20171126|20171126|||||||
INT||01|024|7397.28|20171125|20171126|20171126|||||||
INT||01|024|20301.45|20171125|20171126|20171126|||||||
INT||01|024|1183.59|20171125|20171126|20171126|||||||
INT||01|024|2339.37|20171125|20171126|20171126|||||||
INT||01|024|4168.35|20171125|20171126|20171126|||||||
INT||01|024|12945.24|20171125|20171126|20171126|||||||
INT||01|024|1869.92|20171125|20171126|20171126|||||||
INT||01|024|2465.73|20171125|20171126|20171126|||||||
INT||01|024|15359.76|20171125|20171126|20171126|||||||
INT||01|024|96164.25|20171125|20171126|20171126|||||||
INT||01|024|5239.71|20171125|20171126|20171126|||||||
INT||01|024|11095.92|20171125|20171126|20171126|||||||
INT||01|024|2305.44|20171125|20171126|20171126|||||||
INT||01|024|14794.56|20171125|20171126|20171126|||||||
INT||01|024|9082.32|20171125|20171126|20171126|||||||
INT||01|024|8506.89|20171125|20171126|20171126|||||||
INT||01|024|7693.11|20171125|20171126|20171126|||||||
INT||01|024|20712.33|20171125|20171126|20171126|||||||
INT||01|024|32054.88|20171125|20171126|20171126|||||||
INT||01|024|76931.4|20171125|20171126|20171126|||||||
INT||01|024|1479.42|20171125|20171126|20171126|||||||
INT||01|024|5609.76|20171125|20171126|20171126|||||||
INT||01|024|8876.7|20171125|20171126|20171126|||||||
INT||01|024|2958.93|20171125|20171126|20171126|||||||
INT||01|024|641096.04|20171125|20171126|20171126|||||||
INT||01|024|10356.12|20171125|20171126|20171126|||||||
INT||01|024|295.92|20171125|20171126|20171126|||||||
INT||01|024|567.09|20171125|20171126|20171126|||||||
INT||01|024|2958.93|20171125|20171126|20171126|||||||
INT||01|024|7693.11|20171125|20171126|20171126|||||||
INT||01|024|2958.93|20171125|20171126|20171126|||||||
INT||01|024|3772.62|20171125|20171126|20171126|||||||
INT||01|024|2835.63|20171125|20171126|20171126|||||||
INT||01|024|1417.77|20171125|20171126|20171126|||||||
INT||01|024|1923.3|20171125|20171126|20171126|||||||
INT||01|024|3550.68|20171125|20171126|20171126|||||||
INT||01|024|2958.93|20171125|20171126|20171126|||||||
INT||01|024|887.67|20171125|20171126|20171126|||||||
INT||01|024|2663.01|20171125|20171126|20171126|||||||
INT||01|024|1331.55|20171125|20171126|20171126|||||||
INT||01|024|2663.01|20171125|20171126|20171126|||||||
INT||01|024|295.92|20171125|20171126|20171126|||||||
INT||01|024|4438.35|20171125|20171126|20171126|||||||
